WP, 27, 2018090812,   , MIWU, 0, 205N, 1220E,  15, 1012, DB,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Barijat,
WP, 27, 2018090818,   , MIWU, 0, 208N, 1221E,  15, 1012, DB,
WP, 27, 2018090900,   , MIWU, 0, 212N, 1222E,  15, 1011, DB, 
WP, 27, 2018090906,   , MIWU, 0, 216N, 1224E,  20, 1009, DB,
WP, 27, 2018090912,   , MIWU, 0, 219N, 1226E,  25, 1007, TD,
WP, 27, 2018090918,   , MIWU, 0, 220N, 1223E,  30, 1005, TD,
WP, 27, 2018091000,   , MIWU, 0, 217N, 1220E,  40, 1001, TS, 
WP, 27, 2018091006,   , MIWU, 0, 215N, 1212E,  45,  999, TS,
WP, 27, 2018091012,   , MIWU, 0, 212N, 1204E,  45,  998, TS,
WP, 27, 2018091018,   , MIWU, 0, 209N, 1195E,  45,  998, TS,
WP, 27, 2018091100,   , MIWU, 0, 207N, 1187E,  55,  993, TS, 
WP, 27, 2018091106,   , MIWU, 0, 208N, 1180E,  55,  993, TS,
WP, 27, 2018091112,   , MIWU, 0, 207N, 1173E,  50,  995, TS,
WP, 27, 2018091118,   , MIWU, 0, 206N, 1164E,  50,  995, TS,
WP, 27, 2018091200,   , MIWU, 0, 207N, 1154E,  50,  995, TS, 
WP, 27, 2018091206,   , MIWU, 0, 208N, 1144E,  50,  996, TS,
WP, 27, 2018091212,   , MIWU, 0, 209N, 1133E,  50,  996, TS,
WP, 27, 2018091218,   , MIWU, 0, 208N, 1121E,  50,  997, TS,
WP, 27, 2018091300,   , MIWU, 0, 211N, 1107E,  55,  993, TS, 
WP, 27, 2018091306,   , MIWU, 0, 215N, 1095E,  40,  999, TS,
WP, 27, 2018091312,   , MIWU, 0, 220N, 1083E,  30, 1003, TD,
WP, 27, 2018091318,   , MIWU, 0, 222N, 1072E,  20, 1007, DB,
WP, 27, 2018091400,   , MIWU, 0, 224N, 1063E,  15, 1009, DB,
