WP, 32, 2018111506,   , MIWU, 0,  91N, 1164E,  20, 1007, DB,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Toraji,
WP, 32, 2018111512,   , MIWU, 0,  90N, 1157E,  20, 1007, DB,
WP, 32, 2018111518,   , MIWU, 0,  92N, 1151E,  20, 1006, DB,
WP, 32, 2018111600,   , MIWU, 0,  94N, 1145E,  25, 1004, TD, 
WP, 32, 2018111606,   , MIWU, 0,  93N, 1140E,  30, 1002, TD,
WP, 32, 2018111612,   , MIWU, 0,  95N, 1134E,  30, 1001, TD,
WP, 32, 2018111618,   , MIWU, 0,  98N, 1127E,  35,  999, TS,
WP, 32, 2018111700,   , MIWU, 0, 100N, 1120E,  40,  997, TS, 
WP, 32, 2018111706,   , MIWU, 0, 102N, 1112E,  45,  995, TS,
WP, 32, 2018111712,   , MIWU, 0, 106N, 1107E,  40,  997, TS,
WP, 32, 2018111718,   , MIWU, 0, 110N, 1103E,  40,  997, TS,
WP, 32, 2018111800,   , MIWU, 0, 113N, 1099E,  40,  998, TS, 
WP, 32, 2018111806,   , MIWU, 0, 115N, 1092E,  30, 1002, TD,
WP, 32, 2018111812,   , MIWU, 0, 118N, 1084E,  30, 1003, TD,
WP, 32, 2018111818,   , MIWU, 0, 117N, 1072E,  25, 1005, TD,
WP, 32, 2018111900,   , MIWU, 0, 111N, 1060E,  15, 1009, DB, 
WP, 32, 2018111906,   , MIWU, 0, 104N, 1053E,  10, 1011, DB,
WP, 32, 2018111912,   , MIWU, 0,  95N, 1044E,  15, 1009, DB,
WP, 32, 2018111918,   , MIWU, 0,  88N, 1037E,  15, 1009, DB,
WP, 32, 2018112000,   , MIWU, 0,  85N, 1031E,  20, 1007, DB, 
WP, 32, 2018112006,   , MIWU, 0,  82N, 1023E,  25, 1005, TD,
WP, 32, 2018112012,   , MIWU, 0,  80N, 1015E,  25, 1006, TD,
WP, 32, 2018112018,   , MIWU, 0,  79N, 1008E,  20, 1008, DB,
WP, 32, 2018112100,   , MIWU, 0,  77N, 1005E,  15, 1010, DB,
