WP, 01, 2017123006,   , MIWU, 0,  90N, 1371E,  20, 1008, DB,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Bolaven,
WP, 01, 2017123012,   , MIWU, 0,  92N, 1362E,  20, 1008, DB,
WP, 01, 2017123018,   , MIWU, 0,  93N, 1352E,  20, 1007, DB,
WP, 01, 2017123100,   , MIWU, 0,  92N, 1342E,  20, 1007, DB,
WP, 01, 2017123106,   , MIWU, 0,  90N, 1333E,  25, 1005, TD,
WP, 01, 2017123112,   , MIWU, 0,  89N, 1324E,  25, 1005, TD,
WP, 01, 2017123118,   , MIWU, 0,  90N, 1313E,  25, 1004, TD,
WP, 01, 2018010100,   , MIWU, 0,  91N, 1300E,  25, 1004, TD,
WP, 01, 2018010106,   , MIWU, 0,  92N, 1284E,  30, 1002, TD,
WP, 01, 2018010112,   , MIWU, 0,  93N, 1269E,  35, 1000, TS,
WP, 01, 2018010118,   , MIWU, 0,  95N, 1252E,  40,  998, TS,
WP, 01, 2018010200,   , MIWU, 0,  97N, 1232E,  30, 1002, TD,
WP, 01, 2018010206,   , MIWU, 0,  96N, 1210E,  30, 1002, TD,
WP, 01, 2018010212,   , MIWU, 0,  94N, 1193E,  30, 1001, TD,
WP, 01, 2018010218,   , MIWU, 0,  97N, 1177E,  35,  999, TS,
WP, 01, 2018010300,   , MIWU, 0, 103N, 1163E,  40,  997, TS,
WP, 01, 2018010306,   , MIWU, 0, 109N, 1147E,  40,  996, TS,
WP, 01, 2018010312,   , MIWU, 0, 114N, 1134E,  35,  998, TS,
WP, 01, 2018010318,   , MIWU, 0, 118N, 1122E,  35,  999, TS,
WP, 01, 2018010400,   , MIWU, 0, 123N, 1110E,  30, 1001, TD,
WP, 01, 2018010406,   , MIWU, 0, 122N, 1102E,  20, 1005, DB,
WP, 01, 2018010412,   , MIWU, 0, 120N, 1098E,  15, 1007, DB,
WP, 01, 2018010418,   , MIWU, 0, 119N, 1095E,  10, 1009, DB,
