WP, 25, 2018082600,   , MIWU, 0, 114N, 1613E,  15, 1007, DB,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Jebi,
WP, 25, 2018082606,   , MIWU, 0, 116N, 1608E,  15, 1006, DB,
WP, 25, 2018082612,   , MIWU, 0, 120N, 1603E,  20, 1004, DB,
WP, 25, 2018082618,   , MIWU, 0, 125N, 1599E,  20, 1003, DB,
WP, 25, 2018082700,   , MIWU, 0, 130N, 1596E,  25, 1001, TD, 
WP, 25, 2018082706,   , MIWU, 0, 136N, 1593E,  30,  999, TD,
WP, 25, 2018082712,   , MIWU, 0, 141N, 1587E,  30,  998, TD,
WP, 25, 2018082718,   , MIWU, 0, 146N, 1580E,  35,  996, TS,
WP, 25, 2018082800,   , MIWU, 0, 152N, 1571E,  40,  993, TS, 
WP, 25, 2018082806,   , MIWU, 0, 158N, 1562E,  45,  990, TS,
WP, 25, 2018082812,   , MIWU, 0, 163N, 1553E,  50,  987, TS,
WP, 25, 2018082818,   , MIWU, 0, 167N, 1544E,  55,  984, TS,
WP, 25, 2018082900,   , MIWU, 0, 170N, 1534E,  60,  981, TS, 
WP, 25, 2018082906,   , MIWU, 0, 172N, 1523E,  70,  975, TY,
WP, 25, 2018082912,   , MIWU, 0, 173N, 1512E,  80,  969, TY,
WP, 25, 2018082918,   , MIWU, 0, 174N, 1503E,  90,  963, TY,
WP, 25, 2018083000,   , MIWU, 0, 176N, 1492E,  95,  959, TY, 
WP, 25, 2018083006,   , MIWU, 0, 177N, 1481E, 105,  949, TY,
WP, 25, 2018083012,   , MIWU, 0, 177N, 1468E, 120,  931, TY,
WP, 25, 2018083018,   , MIWU, 0, 178N, 1454E, 145,  910, ST,
WP, 25, 2018083100,   , MIWU, 0, 179N, 1441E, 155,  904, ST, 
WP, 25, 2018083106,   , MIWU, 0, 182N, 1427E, 155,  903, ST,
WP, 25, 2018083112,   , MIWU, 0, 185N, 1416E, 150,  904, ST,
WP, 25, 2018083118,   , MIWU, 0, 190N, 1402E, 135,  912, ST,
WP, 25, 2018090100,   , MIWU, 0, 196N, 1391E, 125,  920, TY, 
WP, 25, 2018090106,   , MIWU, 0, 203N, 1382E, 115,  928, TY,
WP, 25, 2018090112,   , MIWU, 0, 210N, 1374E, 105,  936, TY,
WP, 25, 2018090118,   , MIWU, 0, 218N, 1365E,  95,  944, TY,
WP, 25, 2018090200,   , MIWU, 0, 227N, 1358E,  95,  942, TY, 
WP, 25, 2018090206,   , MIWU, 0, 237N, 1350E, 100,  938, TY,
WP, 25, 2018090212,   , MIWU, 0, 245N, 1344E, 115,  929, TY,
WP, 25, 2018090218,   , MIWU, 0, 257N, 1337E, 110,  933, TY,
WP, 25, 2018090300,   , MIWU, 0, 266N, 1331E, 100,  943, TY, 
WP, 25, 2018090306,   , MIWU, 0, 276N, 1325E,  95,  948, TY,
WP, 25, 2018090312,   , MIWU, 0, 287N, 1326E, 100,  950, TY,
WP, 25, 2018090318,   , MIWU, 0, 303N, 1330E, 105,  949, TY,
WP, 25, 2018090400,   , MIWU, 0, 324N, 1340E, 100,  952, TY, 
WP, 25, 2018090406,   , MIWU, 0, 358N, 1360E,  90,  958, TY,
WP, 25, 2018090412,   , MIWU, 0, 386N, 1377E,  75,  967, TY,
WP, 25, 2018090418,   , MIWU, 0, 422N, 1384E,  60,  976, TS,
WP, 25, 2018090500,   , MIWU, 0, 459N, 1385E,  55,  979, EX, 
WP, 25, 2018090506,   , MIWU, 0, 493N, 1377E,  55,  980, EX,
WP, 25, 2018090512,   , MIWU, 0, 520N, 1358E,  55,  980, EX,
WP, 25, 2018090518,   , MIWU, 0, 539N, 1345E,  50,  983, EX,
WP, 25, 2018090600,   , MIWU, 0, 545N, 1347E,  45,  986, EX, 
WP, 25, 2018090606,   , MIWU, 0, 552N, 1353E,  40,  989, EX,
WP, 25, 2018090612,   , MIWU, 0, 559N, 1360E,  35,  992, EX,
WP, 25, 2018090618,   , MIWU, 0, 571N, 1369E,  35,  993, EX,
WP, 25, 2018090700,   , MIWU, 0, 584N, 1376E,  30,  996, EX, 
WP, 25, 2018090706,   , MIWU, 0, 600N, 1375E,  25,  999, EX,
