WP, 10, 2019080300,   , MIWU, 0, 143N, 1330E,  15, 1005, DB,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Lekima,
WP, 10, 2019080306,   , MIWU, 0, 148N, 1332E,  20, 1003, DB,
WP, 10, 2019080312,   , MIWU, 0, 153N, 1331E,  20, 1002, DB,
WP, 10, 2019080318,   , MIWU, 0, 157N, 1326E,  25, 1000, TD,
WP, 10, 2019080400,   , MIWU, 0, 161N, 1318E,  30,  998, TD,
WP, 10, 2019080406,   , MIWU, 0, 166N, 1312E,  30,  997, TD,
WP, 10, 2019080412,   , MIWU, 0, 174N, 1308E,  35,  995, TS,
WP, 10, 2019080418,   , MIWU, 0, 181N, 1305E,  40,  993, TS,
WP, 10, 2019080500,   , MIWU, 0, 185N, 1301E,  40,  992, TS,
WP, 10, 2019080506,   , MIWU, 0, 189N, 1297E,  45,  990, TS,
WP, 10, 2019080512,   , MIWU, 0, 190N, 1295E,  50,  987, TS,
WP, 10, 2019080518,   , MIWU, 0, 189N, 1293E,  55,  984, TS,
WP, 10, 2019080600,   , MIWU, 0, 190N, 1292E,  60,  980, TS,
WP, 10, 2019080606,   , MIWU, 0, 191N, 1289E,  65,  975, TY,
WP, 10, 2019080612,   , MIWU, 0, 193N, 1286E,  70,  970, TY,
WP, 10, 2019080618,   , MIWU, 0, 197N, 1283E,  75,  965, TY,
WP, 10, 2019080700,   , MIWU, 0, 205N, 1281E,  85,  955, TY,
WP, 10, 2019080706,   , MIWU, 0, 211N, 1277E, 100,  940, TY,
WP, 10, 2019080712,   , MIWU, 0, 217N, 1271E, 120,  920, TY,
WP, 10, 2019080718,   , MIWU, 0, 221N, 1264E, 125,  915, TY,
WP, 10, 2019080800,   , MIWU, 0, 226N, 1260E, 125,  913, TY,
WP, 10, 2019080806,   , MIWU, 0, 236N, 1255E, 135,  903, ST,
WP, 10, 2019080812,   , MIWU, 0, 244N, 1249E, 135,  900, ST,
WP, 10, 2019080818,   , MIWU, 0, 254N, 1243E, 130,  902, ST,
WP, 10, 2019080900,   , MIWU, 0, 263N, 1235E, 120,  910, TY,
WP, 10, 2019080906,   , MIWU, 0, 270N, 1226E, 105,  922, TY,
WP, 10, 2019080912,   , MIWU, 0, 277N, 1220E, 105,  926, TY,
WP, 10, 2019080918,   , MIWU, 0, 283N, 1214E, 100,  931, TY,
WP, 10, 2019081000,   , MIWU, 0, 290N, 1208E,  75,  954, TY,
WP, 10, 2019081006,   , MIWU, 0, 301N, 1204E,  60,  966, TS,
WP, 10, 2019081012,   , MIWU, 0, 310N, 1205E,  55,  969, TS,
WP, 10, 2019081018,   , MIWU, 0, 320N, 1207E,  50,  972, TS,
WP, 10, 2019081100,   , MIWU, 0, 332N, 1206E,  45,  975, TS,
WP, 10, 2019081106,   , MIWU, 0, 345N, 1200E,  45,  976, TS,
WP, 10, 2019081112,   , MIWU, 0, 360N, 1201E,  40,  979, SS,
WP, 10, 2019081118,   , MIWU, 0, 376N, 1203E,  40,  980, SS,
WP, 10, 2019081200,   , MIWU, 0, 382N, 1206E,  35,  983, SS,
WP, 10, 2019081206,   , MIWU, 0, 381N, 1204E,  35,  984, SS,
WP, 10, 2019081212,   , MIWU, 0, 377N, 1202E,  35,  985, SS,
WP, 10, 2019081218,   , MIWU, 0, 376N, 1200E,  30,  988, SD,
WP, 10, 2019081300,   , MIWU, 0, 377N, 1199E,  30,  989, SD,
WP, 10, 2019081306,   , MIWU, 0, 380N, 1201E,  25,  992, SD,
WP, 10, 2019081312,   , MIWU, 0, 384N, 1205E,  25,  992, SD,
WP, 10, 2019081318,   , MIWU, 0, 388N, 1208E,  25,  993, EX,
WP, 10, 2019081400,   , MIWU, 0, 390N, 1211E,  25,  993, EX,
WP, 10, 2019081406,   , MIWU, 0, 392N, 1214E,  20,  995, EX,
WP, 10, 2019081412,   , MIWU, 0, 393N, 1216E,  20,  996, EX,
WP, 10, 2019081418,   , MIWU, 0, 392N, 1219E,  15,  998, EX,
