WP, 12, 2019081918,   , MIWU, 0, 135N, 1339E,  20, 1004, DB,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Bailu,
WP, 12, 2019082000,   , MIWU, 0, 137N, 1338E,  20, 1004, DB,
WP, 12, 2019082006,   , MIWU, 0, 139N, 1337E,  20, 1003, DB,
WP, 12, 2019082012,   , MIWU, 0, 142N, 1335E,  20, 1003, DB,
WP, 12, 2019082018,   , MIWU, 0, 146N, 1331E,  25, 1001, TD,
WP, 12, 2019082100,   , MIWU, 0, 149N, 1326E,  30,  999, TD,
WP, 12, 2019082106,   , MIWU, 0, 151N, 1320E,  30,  998, TD,
WP, 12, 2019082112,   , MIWU, 0, 153N, 1312E,  35,  996, TS,
WP, 12, 2019082118,   , MIWU, 0, 156N, 1302E,  40,  993, TS,
WP, 12, 2019082200,   , MIWU, 0, 158N, 1293E,  45,  990, TS,
WP, 12, 2019082206,   , MIWU, 0, 161N, 1285E,  50,  986, TS,
WP, 12, 2019082212,   , MIWU, 0, 166N, 1279E,  50,  984, TS,
WP, 12, 2019082218,   , MIWU, 0, 175N, 1275E,  55,  980, TS,
WP, 12, 2019082300,   , MIWU, 0, 184N, 1265E,  55,  980, TS,
WP, 12, 2019082306,   , MIWU, 0, 192N, 1254E,  55,  978, TS,
WP, 12, 2019082312,   , MIWU, 0, 200N, 1244E,  60,  974, TS,
WP, 12, 2019082318,   , MIWU, 0, 206N, 1232E,  60,  973, TS,
WP, 12, 2019082400,   , MIWU, 0, 216N, 1221E,  60,  972, TS,
WP, 12, 2019082406,   , MIWU, 0, 222N, 1208E,  60,  972, TS,
WP, 12, 2019082412,   , MIWU, 0, 221N, 1196E,  55,  975, TS,
WP, 12, 2019082418,   , MIWU, 0, 224N, 1183E,  50,  978, TS,
WP, 12, 2019082500,   , MIWU, 0, 236N, 1171E,  40,  986, TS,
WP, 12, 2019082506,   , MIWU, 0, 245N, 1160E,  35,  990, TS,
WP, 12, 2019082512,   , MIWU, 0, 250N, 1149E,  35,  992, TS,
WP, 12, 2019082518,   , MIWU, 0, 252N, 1137E,  30,  995, TD,
WP, 12, 2019082600,   , MIWU, 0, 253N, 1125E,  30,  996, TD,
WP, 12, 2019082606,   , MIWU, 0, 254N, 1114E,  25,  998, TD,
WP, 12, 2019082612,   , MIWU, 0, 255N, 1106E,  20, 1000, DB,
WP, 12, 2019082618,   , MIWU, 0, 255N, 1100E,  15, 1002, DB,
WP, 12, 2019082700,   , MIWU, 0, 255N, 1096E,  15, 1003, DB,
