WP, 28, 2019111706,   , MIWU, 0, 105N, 1440E,  20, 1009, DB,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Fung-wong,
WP, 28, 2019111712,   , MIWU, 0, 108N, 1420E,  20, 1009, DB,
WP, 28, 2019111718,   , MIWU, 0, 112N, 1404E,  20, 1008, DB,
WP, 28, 2019111800,   , MIWU, 0, 118N, 1390E,  25, 1006, TD,
WP, 28, 2019111806,   , MIWU, 0, 122N, 1378E,  30, 1004, TD,
WP, 28, 2019111812,   , MIWU, 0, 123N, 1363E,  35, 1002, TS,
WP, 28, 2019111818,   , MIWU, 0, 126N, 1348E,  35, 1002, TS,
WP, 28, 2019111900,   , MIWU, 0, 132N, 1330E,  35, 1002, TS,
WP, 28, 2019111906,   , MIWU, 0, 140N, 1313E,  40, 1000, TS,
WP, 28, 2019111912,   , MIWU, 0, 148N, 1300E,  45,  998, TS,
WP, 28, 2019111918,   , MIWU, 0, 154N, 1292E,  45,  997, TS,
WP, 28, 2019112000,   , MIWU, 0, 161N, 1284E,  40,  999, TS,
WP, 28, 2019112006,   , MIWU, 0, 172N, 1273E,  45,  996, TS,
WP, 28, 2019112012,   , MIWU, 0, 181N, 1263E,  55,  988, TS,
WP, 28, 2019112018,   , MIWU, 0, 190N, 1255E,  65,  980, TY,
WP, 28, 2019112100,   , MIWU, 0, 199N, 1248E,  70,  976, TY,
WP, 28, 2019112106,   , MIWU, 0, 207N, 1247E,  70,  977, TY,
WP, 28, 2019112112,   , MIWU, 0, 213N, 1245E,  65,  979, TY,
WP, 28, 2019112118,   , MIWU, 0, 220N, 1246E,  60,  982, TS,
WP, 28, 2019112200,   , MIWU, 0, 227N, 1249E,  60,  983, TS,
WP, 28, 2019112206,   , MIWU, 0, 234N, 1253E,  55,  986, TS,
WP, 28, 2019112212,   , MIWU, 0, 241N, 1255E,  40,  994, TS,
WP, 28, 2019112218,   , MIWU, 0, 248N, 1254E,  30, 1002, TD,
WP, 28, 2019112300,   , MIWU, 0, 252N, 1254E,  25, 1005, TD,
WP, 28, 2019112306,   , MIWU, 0, 254N, 1256E,  25, 1005, TD,
WP, 28, 2019112312,   , MIWU, 0, 257N, 1255E,  25, 1006, EX,
WP, 28, 2019112318,   , MIWU, 0, 262N, 1254E,  20, 1008, EX,
WP, 28, 2019112400,   , MIWU, 0, 270N, 1256E,  15, 1010, EX,
WP, 28, 2019112406,   , MIWU, 0, 280N, 1261E,  15, 1011, EX,
