WP, 25, 2019110400,   , MIWU, 0, 136N, 1141E,  15, 1009, DB,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Nakri,
WP, 25, 2019110406,   , MIWU, 0, 138N, 1146E,  15, 1008, DB,
WP, 25, 2019110412,   , MIWU, 0, 140N, 1150E,  20, 1006, DB,
WP, 25, 2019110418,   , MIWU, 0, 143N, 1153E,  25, 1004, TD,
WP, 25, 2019110500,   , MIWU, 0, 145N, 1155E,  30, 1002, TD,
WP, 25, 2019110506,   , MIWU, 0, 146N, 1157E,  30, 1001, TD,
WP, 25, 2019110512,   , MIWU, 0, 145N, 1159E,  35,  999, TS,
WP, 25, 2019110518,   , MIWU, 0, 142N, 1162E,  35,  998, TS,
WP, 25, 2019110600,   , MIWU, 0, 138N, 1165E,  40,  995, TS,
WP, 25, 2019110606,   , MIWU, 0, 136N, 1168E,  40,  994, TS,
WP, 25, 2019110612,   , MIWU, 0, 135N, 1170E,  45,  991, TS,
WP, 25, 2019110618,   , MIWU, 0, 134N, 1171E,  50,  988, TS,
WP, 25, 2019110700,   , MIWU, 0, 135N, 1172E,  55,  984, TS,
WP, 25, 2019110706,   , MIWU, 0, 134N, 1173E,  60,  980, TS,
WP, 25, 2019110712,   , MIWU, 0, 133N, 1172E,  60,  978, TS,
WP, 25, 2019110718,   , MIWU, 0, 132N, 1171E,  65,  975, TY,
WP, 25, 2019110800,   , MIWU, 0, 131N, 1169E,  70,  972, TY,
WP, 25, 2019110806,   , MIWU, 0, 130N, 1166E,  65,  974, TY,
WP, 25, 2019110812,   , MIWU, 0, 130N, 1162E,  60,  976, TS,
WP, 25, 2019110818,   , MIWU, 0, 129N, 1156E,  60,  977, TS,
WP, 25, 2019110900,   , MIWU, 0, 127N, 1151E,  55,  979, TS,
WP, 25, 2019110906,   , MIWU, 0, 125N, 1143E,  50,  981, TS,
WP, 25, 2019110912,   , MIWU, 0, 126N, 1134E,  55,  979, TS,
WP, 25, 2019110918,   , MIWU, 0, 129N, 1126E,  60,  977, TS,
WP, 25, 2019111000,   , MIWU, 0, 130N, 1118E,  60,  976, TS,
WP, 25, 2019111006,   , MIWU, 0, 131N, 1108E,  55,  979, TS,
WP, 25, 2019111012,   , MIWU, 0, 130N, 1098E,  50,  983, TS,
WP, 25, 2019111018,   , MIWU, 0, 129N, 1091E,  40,  991, TS,
WP, 25, 2019111100,   , MIWU, 0, 131N, 1085E,  30,  998, TD,
WP, 25, 2019111106,   , MIWU, 0, 134N, 1082E,  20, 1004, DB,
WP, 25, 2019111112,   , MIWU, 0, 134N, 1080E,  20, 1005, DB,
WP, 25, 2019111118,   , MIWU, 0, 133N, 1076E,  20, 1005, DB,
WP, 25, 2019111200,   , MIWU, 0, 130N, 1070E,  15, 1007, DB,
WP, 25, 2019111206,   , MIWU, 0, 131N, 1063E,  15, 1007, DB,
WP, 25, 2019111212,   , MIWU, 0, 132N, 1056E,  15, 1008, DB,
WP, 25, 2019111218,   , MIWU, 0, 131N, 1050E,  15, 1008, DB,
