WP, 23, 2006110706,   , MIWU, 0, 160N, 1427E,  20, 1011, DB,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Chebi,
WP, 23, 2006110712,   , MIWU, 0, 161N, 1413E,  20, 1011, DB,
WP, 23, 2006110718,   , MIWU, 0, 160N, 1396E,  20, 1010, DB,
WP, 23, 2006110800,   , MIWU, 0, 157N, 1380E,  20, 1010, DB,
WP, 23, 2006110806,   , MIWU, 0, 155N, 1365E,  25, 1008, TD,
WP, 23, 2006110812,   , MIWU, 0, 154N, 1353E,  30, 1006, TD,
WP, 23, 2006110818,   , MIWU, 0, 155N, 1340E,  35, 1004, TS,
WP, 23, 2006110900,   , MIWU, 0, 156N, 1326E,  40, 1002, TS,
WP, 23, 2006110906,   , MIWU, 0, 158N, 1313E,  45, 1000, TS,
WP, 23, 2006110912,   , MIWU, 0, 159N, 1299E,  60,  994, TS,
WP, 23, 2006110918,   , MIWU, 0, 159N, 1286E,  75,  984, TY,
WP, 23, 2006111000,   , MIWU, 0, 160N, 1271E, 100,  966, TY,
WP, 23, 2006111006,   , MIWU, 0, 161N, 1256E, 125,  945, TY,
WP, 23, 2006111012,   , MIWU, 0, 162N, 1241E, 140,  930, ST,
WP, 23, 2006111018,   , MIWU, 0, 162N, 1227E, 135,  933, ST,
WP, 23, 2006111100,   , MIWU, 0, 161N, 1216E, 110,  946, TY,
WP, 23, 2006111106,   , MIWU, 0, 160N, 1205E,  70,  977, TY,
WP, 23, 2006111112,   , MIWU, 0, 158N, 1195E,  75,  974, TY,
WP, 23, 2006111118,   , MIWU, 0, 154N, 1185E,  75,  974, TY,
WP, 23, 2006111200,   , MIWU, 0, 151N, 1174E,  75,  973, TY,
WP, 23, 2006111206,   , MIWU, 0, 150N, 1163E,  75,  973, TY,
WP, 23, 2006111212,   , MIWU, 0, 151N, 1153E,  70,  975, TY,
WP, 23, 2006111218,   , MIWU, 0, 154N, 1142E,  60,  983, TS,
WP, 23, 2006111300,   , MIWU, 0, 158N, 1134E,  60,  982, TS,
WP, 23, 2006111306,   , MIWU, 0, 162N, 1129E,  55,  984, TS,
WP, 23, 2006111312,   , MIWU, 0, 166N, 1123E,  50,  987, TS,
WP, 23, 2006111318,   , MIWU, 0, 169N, 1118E,  45,  991, TS,
WP, 23, 2006111400,   , MIWU, 0, 172N, 1112E,  40,  994, TS,
WP, 23, 2006111406,   , MIWU, 0, 174N, 1108E,  35,  998, TS,
WP, 23, 2006111412,   , MIWU, 0, 173N, 1105E,  30, 1001, TD,
WP, 23, 2006111418,   , MIWU, 0, 167N, 1102E,  25, 1004, TD,
WP, 23, 2006111500,   , MIWU, 0, 163N, 1098E,  20, 1007, DB,
WP, 23, 2006111506,   , MIWU, 0, 160N, 1092E,  15, 1010, DB,
WP, 23, 2006111512,   , MIWU, 0, 158N, 1085E,  10, 1013, DB,
