WP, 10, 2006080306,   , MIWU, 0, 197N, 1374E,  20, 1010, DB,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Bopha,
WP, 10, 2006080312,   , MIWU, 0, 198N, 1369E,  20, 1010, DB,
WP, 10, 2006080318,   , MIWU, 0, 196N, 1365E,  20, 1010, DB,
WP, 10, 2006080400,   , MIWU, 0, 195N, 1360E,  20, 1010, DB,
WP, 10, 2006080406,   , MIWU, 0, 197N, 1354E,  25, 1008, TD,
WP, 10, 2006080412,   , MIWU, 0, 198N, 1348E,  30, 1006, TD,
WP, 10, 2006080418,   , MIWU, 0, 199N, 1343E,  35, 1004, TS,
WP, 10, 2006080500,   , MIWU, 0, 202N, 1336E,  40, 1002, TS,
WP, 10, 2006080506,   , MIWU, 0, 205N, 1330E,  40, 1002, TS,
WP, 10, 2006080512,   , MIWU, 0, 208N, 1325E,  40, 1001, TS,
WP, 10, 2006080518,   , MIWU, 0, 212N, 1320E,  45,  999, TS,
WP, 10, 2006080600,   , MIWU, 0, 216N, 1315E,  45,  998, TS,
WP, 10, 2006080606,   , MIWU, 0, 220N, 1310E,  45,  998, TS,
WP, 10, 2006080612,   , MIWU, 0, 224N, 1304E,  50,  996, TS,
WP, 10, 2006080618,   , MIWU, 0, 226N, 1297E,  50,  995, TS,
WP, 10, 2006080700,   , MIWU, 0, 228N, 1290E,  55,  992, TS,
WP, 10, 2006080706,   , MIWU, 0, 230N, 1283E,  55,  993, TS,
WP, 10, 2006080712,   , MIWU, 0, 232N, 1273E,  50,  995, TS,
WP, 10, 2006080718,   , MIWU, 0, 234N, 1263E,  55,  992, TS,
WP, 10, 2006080800,   , MIWU, 0, 234N, 1251E,  65,  986, TY,
WP, 10, 2006080806,   , MIWU, 0, 234N, 1238E,  65,  985, TY,
WP, 10, 2006080812,   , MIWU, 0, 234N, 1227E,  60,  987, TS,
WP, 10, 2006080818,   , MIWU, 0, 232N, 1215E,  60,  986, TS,
WP, 10, 2006080900,   , MIWU, 0, 231N, 1201E,  50,  990, TS,
WP, 10, 2006080906,   , MIWU, 0, 229N, 1186E,  40,  994, TS,
WP, 10, 2006080912,   , MIWU, 0, 225N, 1177E,  40,  995, TS,
WP, 10, 2006080918,   , MIWU, 0, 221N, 1171E,  40,  995, TS,
WP, 10, 2006081000,   , MIWU, 0, 217N, 1166E,  35,  997, TS,
WP, 10, 2006081006,   , MIWU, 0, 216N, 1162E,  35,  998, TS,
WP, 10, 2006081012,   , MIWU, 0, 217N, 1157E,  30, 1000, TD,
WP, 10, 2006081018,   , MIWU, 0, 218N, 1149E,  25, 1002, TD,
WP, 10, 2006081100,   , MIWU, 0, 220N, 1139E,  25, 1003, TD,
WP, 10, 2006081106,   , MIWU, 0, 224N, 1130E,  20, 1005, DB,
WP, 10, 2006081112,   , MIWU, 0, 231N, 1122E,  15, 1007, DB,
WP, 10, 2006081118,   , MIWU, 0, 239N, 1118E,  15, 1008, DB,
