SH, 13, 2022021506,   , MIWU, 0, 143S,  750E,  20, 1004, DB,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Emnati,
SH, 13, 2022021512,   , MIWU, 0, 144S,  737E,  20, 1003, DB,
SH, 13, 2022021518,   , MIWU, 0, 143S,  723E,  25, 1001, TD,
SH, 13, 2022021600,   , MIWU, 0, 142S,  710E,  30,  999, TD,
SH, 13, 2022021606,   , MIWU, 0, 141S,  700E,  30,  999, TD,
SH, 13, 2022021612,   , MIWU, 0, 141S,  690E,  35,  997, TS,
SH, 13, 2022021618,   , MIWU, 0, 141S,  681E,  40,  995, TS,
SH, 13, 2022021700,   , MIWU, 0, 140S,  671E,  50,  989, TS,
SH, 13, 2022021706,   , MIWU, 0, 139S,  659E,  50,  989, TS,
SH, 13, 2022021712,   , MIWU, 0, 138S,  647E,  55,  986, TS,
SH, 13, 2022021718,   , MIWU, 0, 138S,  637E,  60,  983, TS,
SH, 13, 2022021800,   , MIWU, 0, 138S,  630E,  65,  980, TY,
SH, 13, 2022021806,   , MIWU, 0, 140S,  623E,  70,  977, TY,
SH, 13, 2022021812,   , MIWU, 0, 144S,  617E,  70,  976, TY,
SH, 13, 2022021818,   , MIWU, 0, 150S,  606E,  75,  972, TY,
SH, 13, 2022021900,   , MIWU, 0, 155S,  597E,  75,  972, TY,
SH, 13, 2022021906,   , MIWU, 0, 160S,  587E,  75,  972, TY,
SH, 13, 2022021912,   , MIWU, 0, 163S,  580E,  80,  967, TY,
SH, 13, 2022021918,   , MIWU, 0, 167S,  573E,  90,  957, TY,
SH, 13, 2022022000,   , MIWU, 0, 172S,  565E, 100,  947, TY,
SH, 13, 2022022006,   , MIWU, 0, 175S,  559E, 105,  942, TY,
SH, 13, 2022022012,   , MIWU, 0, 178S,  553E, 110,  937, TY,
SH, 13, 2022022018,   , MIWU, 0, 178S,  547E, 110,  935, TY,
SH, 13, 2022022100,   , MIWU, 0, 177S,  541E, 105,  934, TY,
SH, 13, 2022022106,   , MIWU, 0, 179S,  535E, 100,  936, TY,
SH, 13, 2022022112,   , MIWU, 0, 182S,  527E,  95,  938, TY,
SH, 13, 2022022118,   , MIWU, 0, 186S,  520E,  90,  941, TY,
SH, 13, 2022022200,   , MIWU, 0, 193S,  512E,  85,  944, TY,
SH, 13, 2022022206,   , MIWU, 0, 200S,  503E,  75,  950, TY,
SH, 13, 2022022212,   , MIWU, 0, 208S,  495E,  75,  949, TY,
SH, 13, 2022022218,   , MIWU, 0, 217S,  487E,  75,  949, TY,
SH, 13, 2022022300,   , MIWU, 0, 225S,  479E,  70,  952, TY,
SH, 13, 2022022306,   , MIWU, 0, 234S,  464E,  55,  960, TS,
SH, 13, 2022022312,   , MIWU, 0, 242S,  453E,  40,  975, TS,
SH, 13, 2022022318,   , MIWU, 0, 250S,  445E,  35,  980, TS,
SH, 13, 2022022400,   , MIWU, 0, 258S,  435E,  35,  983, TS,
SH, 13, 2022022406,   , MIWU, 0, 266S,  429E,  35,  984, TS,
SH, 13, 2022022412,   , MIWU, 0, 273S,  424E,  40,  982, TS,
SH, 13, 2022022418,   , MIWU, 0, 282S,  421E,  45,  980, SS,
SH, 13, 2022022500,   , MIWU, 0, 295S,  422E,  50,  978, SS,
SH, 13, 2022022506,   , MIWU, 0, 314S,  424E,  50,  977, SS,
SH, 13, 2022022512,   , MIWU, 0, 327S,  428E,  50,  977, SS,
SH, 13, 2022022518,   , MIWU, 0, 338S,  437E,  55,  974, SS,
SH, 13, 2022022600,   , MIWU, 0, 344S,  447E,  55,  973, SS,
SH, 13, 2022022606,   , MIWU, 0, 347S,  452E,  55,  973, SS,
SH, 13, 2022022612,   , MIWU, 0, 353S,  451E,  55,  973, EX,
SH, 13, 2022022618,   , MIWU, 0, 358S,  448E,  50,  975, EX,
SH, 13, 2022022700,   , MIWU, 0, 367S,  446E,  50,  975, EX,
SH, 13, 2022022706,   , MIWU, 0, 379S,  445E,  50,  974, EX,
SH, 13, 2022022712,   , MIWU, 0, 390S,  445E,  50,  974, EX,
SH, 13, 2022022718,   , MIWU, 0, 397S,  447E,  45,  977, EX,
SH, 13, 2022022800,   , MIWU, 0, 400S,  450E,  45,  978, EX,
SH, 13, 2022022806,   , MIWU, 0, 402S,  455E,  40,  981, EX,
SH, 13, 2022022812,   , MIWU, 0, 405S,  462E,  40,  982, EX,
SH, 13, 2022022818,   , MIWU, 0, 408S,  468E,  35,  986, EX,
SH, 13, 2022030100,   , MIWU, 0, 410S,  475E,  30,  990, EX,
SH, 13, 2022030106,   , MIWU, 0, 411S,  483E,  25,  994, EX,
