SH, 14, 2022022312,   , MIWU, 0, 132S,  966E,  20, 1010, DB,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Vernon,
SH, 14, 2022022318,   , MIWU, 0, 130S,  962E,  20, 1009, DB,
SH, 14, 2022022400,   , MIWU, 0, 128S,  959E,  30, 1005, TD,
SH, 14, 2022022406,   , MIWU, 0, 128S,  958E,  40, 1001, TS,
SH, 14, 2022022412,   , MIWU, 0, 130S,  957E,  45,  999, TS,
SH, 14, 2022022418,   , MIWU, 0, 133S,  955E,  55,  995, TS,
SH, 14, 2022022500,   , MIWU, 0, 136S,  951E,  65,  991, TY,
SH, 14, 2022022506,   , MIWU, 0, 139S,  942E,  75,  985, TY,
SH, 14, 2022022512,   , MIWU, 0, 143S,  933E,  95,  973, TY,
SH, 14, 2022022518,   , MIWU, 0, 147S,  923E, 110,  964, TY,
SH, 14, 2022022600,   , MIWU, 0, 148S,  906E, 120,  958, TY,
SH, 14, 2022022604,   , MIWU, 0, 147S,  897E, 130,  950, ST,
SH, 14, 2022022606,   , MIWU, 0, 145S,  892E, 125,  953, TY,
SH, 14, 2022022612,   , MIWU, 0, 142S,  880E, 115,  959, TY,
SH, 14, 2022022618,   , MIWU, 0, 134S,  875E, 100,  966, TY,
SH, 14, 2022022700,   , MIWU, 0, 123S,  876E,  90,  970, TY,
SH, 14, 2022022706,   , MIWU, 0, 118S,  879E,  75,  976, TY,
SH, 14, 2022022712,   , MIWU, 0, 115S,  883E,  60,  982, TS,
SH, 14, 2022022718,   , MIWU, 0, 117S,  885E,  45,  986, TS,
SH, 14, 2022022800,   , MIWU, 0, 123S,  886E,  45,  986, TS,
SH, 14, 2022022806,   , MIWU, 0, 131S,  881E,  45,  985, TS,
SH, 14, 2022022812,   , MIWU, 0, 137S,  876E,  50,  983, TS,
SH, 14, 2022022818,   , MIWU, 0, 144S,  871E,  55,  981, TS,
SH, 14, 2022030100,   , MIWU, 0, 152S,  868E,  60,  979, TS,
SH, 14, 2022030106,   , MIWU, 0, 158S,  865E,  60,  978, TS,
SH, 14, 2022030112,   , MIWU, 0, 165S,  860E,  65,  976, TY,
SH, 14, 2022030118,   , MIWU, 0, 171S,  853E,  65,  975, TY,
SH, 14, 2022030200,   , MIWU, 0, 178S,  846E,  65,  975, TY,
SH, 14, 2022030206,   , MIWU, 0, 184S,  839E,  65,  975, TY,
SH, 14, 2022030212,   , MIWU, 0, 193S,  833E,  70,  973, TY,
SH, 14, 2022030218,   , MIWU, 0, 204S,  830E,  70,  974, TY,
SH, 14, 2022030300,   , MIWU, 0, 218S,  826E,  65,  976, TY,
SH, 14, 2022030306,   , MIWU, 0, 233S,  818E,  60,  978, TS,
SH, 14, 2022030312,   , MIWU, 0, 248S,  811E,  55,  980, TS,
SH, 14, 2022030318,   , MIWU, 0, 260S,  807E,  50,  982, TS,
SH, 14, 2022030400,   , MIWU, 0, 270S,  802E,  50,  981, SS,
SH, 14, 2022030406,   , MIWU, 0, 280S,  799E,  50,  981, SS,
SH, 14, 2022030412,   , MIWU, 0, 289S,  798E,  50,  981, SS,
SH, 14, 2022030418,   , MIWU, 0, 298S,  799E,  55,  979, SS,
SH, 14, 2022030500,   , MIWU, 0, 305S,  798E,  60,  976, SS,
SH, 14, 2022030506,   , MIWU, 0, 311S,  797E,  60,  977, SS,
SH, 14, 2022030512,   , MIWU, 0, 316S,  797E,  55,  979, SS,
SH, 14, 2022030518,   , MIWU, 0, 320S,  796E,  50,  981, SS,
SH, 14, 2022030600,   , MIWU, 0, 324S,  794E,  50,  982, EX,
SH, 14, 2022030606,   , MIWU, 0, 330S,  793E,  55,  979, EX,
SH, 14, 2022030612,   , MIWU, 0, 337S,  795E,  55,  978, EX,
SH, 14, 2022030618,   , MIWU, 0, 343S,  798E,  60,  975, EX,
SH, 14, 2022030700,   , MIWU, 0, 348S,  805E,  60,  974, EX,
SH, 14, 2022030706,   , MIWU, 0, 355S,  815E,  60,  974, EX,
SH, 14, 2022030712,   , MIWU, 0, 363S,  827E,  55,  976, EX,
SH, 14, 2022030718,   , MIWU, 0, 371S,  836E,  50,  978, EX,
SH, 14, 2022030800,   , MIWU, 0, 376S,  844E,  45,  981, EX,
SH, 14, 2022030806,   , MIWU, 0, 375S,  850E,  45,  981, EX,
SH, 14, 2022030812,   , MIWU, 0, 372S,  855E,  45,  982, EX,
SH, 14, 2022030818,   , MIWU, 0, 367S,  860E,  40,  985, EX,
SH, 14, 2022030900,   , MIWU, 0, 361S,  863E,  35,  988, EX,
SH, 14, 2022030906,   , MIWU, 0, 355S,  866E,  30,  991, EX,
SH, 14, 2022030912,   , MIWU, 0, 349S,  868E,  25,  994, EX,
SH, 14, 2022030918,   , MIWU, 0, 343S,  869E,  20,  997, EX,
SH, 14, 2022031000,   , MIWU, 0, 339S,  867E,  20,  998, EX,
SH, 14, 2022031006,   , MIWU, 0, 335S,  864E,  20,  998, EX,
