WP, 10, 2021071706, , MIWU, 0, 192N, 1160E,  20, 1008, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Cempaka,
WP, 10, 2021071712, , MIWU, 0, 198N, 1158E,  20, 1008, DB,
WP, 10, 2021071718, , MIWU, 0, 202N, 1154E,  25, 1006, TD,
WP, 10, 2021071800, , MIWU, 0, 203N, 1150E,  35, 1001, TS,
WP, 10, 2021071806, , MIWU, 0, 205N, 1145E,  40,  998, TS,
WP, 10, 2021071812, , MIWU, 0, 206N, 1139E,  40,  997, TS,
WP, 10, 2021071818, , MIWU, 0, 207N, 1133E,  45,  994, TS,
WP, 10, 2021071900, , MIWU, 0, 207N, 1128E,  60,  986, TS,
WP, 10, 2021071906, , MIWU, 0, 210N, 1127E,  65,  983, TY,
WP, 10, 2021071912, , MIWU, 0, 212N, 1126E,  75,  977, TY,
WP, 10, 2021071918, , MIWU, 0, 213N, 1125E,  80,  974, TY,
WP, 10, 2021072000, , MIWU, 0, 214N, 1123E,  85,  971, TY,
WP, 10, 2021072006, , MIWU, 0, 216N, 1121E,  85,  970, TY,
WP, 10, 2021072012, , MIWU, 0, 218N, 1118E,  75,  974, TY,
WP, 10, 2021072018, , MIWU, 0, 220N, 1115E,  50,  984, TS,
WP, 10, 2021072100, , MIWU, 0, 219N, 1111E,  40,  990, TS,
WP, 10, 2021072106, , MIWU, 0, 220N, 1107E,  35,  993, TS,
WP, 10, 2021072112, , MIWU, 0, 222N, 1103E,  35,  994, TS,
WP, 10, 2021072118, , MIWU, 0, 223N, 1097E,  35,  995, TS,
WP, 10, 2021072200, , MIWU, 0, 223N, 1089E,  30,  998, TD,
WP, 10, 2021072206, , MIWU, 0, 221N, 1083E,  30,  999, TD,
WP, 10, 2021072212, , MIWU, 0, 219N, 1079E,  25, 1001, TD,
WP, 10, 2021072218, , MIWU, 0, 216N, 1076E,  25, 1000, TD,
WP, 10, 2021072300, , MIWU, 0, 211N, 1072E,  30,  998, TD,
WP, 10, 2021072306, , MIWU, 0, 206N, 1068E,  35,  996, TS,
WP, 10, 2021072312, , MIWU, 0, 201N, 1065E,  35,  997, TS,
WP, 10, 2021072318, , MIWU, 0, 198N, 1066E,  30,  999, TD,
WP, 10, 2021072400, , MIWU, 0, 196N, 1068E,  30, 1000, TD,
WP, 10, 2021072406, , MIWU, 0, 192N, 1067E,  25, 1002, TD,
WP, 10, 2021072412, , MIWU, 0, 188N, 1067E,  25, 1002, TD,
WP, 10, 2021072418, , MIWU, 0, 185N, 1069E,  20, 1004, DB,
WP, 10, 2021072500, , MIWU, 0, 184N, 1072E,  20, 1004, DB,
WP, 10, 2021072506, , MIWU, 0, 185N, 1077E,  15, 1006, DB,
WP, 10, 2021072512, , MIWU, 0, 185N, 1084E,  15, 1006, DB,
WP, 10, 2021072518, , MIWU, 0, 185N, 1091E,  15, 1007, DB,
