SH, 06, 2022122012,   , MIWU, 0,  95S, 1280E,  15, 1006, DB,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Ellie,
SH, 06, 2022122018,   , MIWU, 0, 100S, 1281E,  15, 1005, DB,
SH, 06, 2022123018,   , MIWU, 0, 163S, 1263E,  20, 1001, DB,
SH, 06, 2022123100,   , MIWU, 0, 166S, 1268E,  20, 1000, DB,
SH, 06, 2022123106,   , MIWU, 0, 172S, 1274E,  25,  997, TD,
SH, 06, 2022123112,   , MIWU, 0, 180S, 1275E,  30,  994, TD,
SH, 06, 2022123118,   , MIWU, 0, 182S, 1273E,  30,  993, TD,
SH, 06, 2023010100,   , MIWU, 0, 180S, 1270E,  30,  992, TD,
SH, 06, 2023010106,   , MIWU, 0, 179S, 1269E,  30,  992, TD,
SH, 06, 2023010112,   , MIWU, 0, 179S, 1270E,  35,  990, TS,
SH, 06, 2023010118,   , MIWU, 0, 179S, 1271E,  35,  990, TS,
SH, 06, 2023010200,   , MIWU, 0, 179S, 1272E,  30,  992, TD,
SH, 06, 2023010206,   , MIWU, 0, 180S, 1273E,  30,  992, TD,
SH, 06, 2023010212,   , MIWU, 0, 182S, 1272E,  30,  991, TD,
SH, 06, 2023010218,   , MIWU, 0, 185S, 1270E,  30,  991, TD,
SH, 06, 2023010300,   , MIWU, 0, 188S, 1264E,  30,  991, TD,
SH, 06, 2023010306,   , MIWU, 0, 189S, 1251E,  30,  990, TD,
SH, 06, 2023010312,   , MIWU, 0, 189S, 1235E,  35,  988, TS,
SH, 06, 2023010318,   , MIWU, 0, 188S, 1230E,  35,  987, TS,
SH, 06, 2023010400,   , MIWU, 0, 186S, 1229E,  40,  985, TS,
SH, 06, 2023010406,   , MIWU, 0, 185S, 1229E,  40,  984, TS,
SH, 06, 2023010412,   , MIWU, 0, 186S, 1230E,  40,  984, TS,
SH, 06, 2023010418,   , MIWU, 0, 187S, 1230E,  40,  984, TS,
SH, 06, 2023010500,   , MIWU, 0, 188S, 1231E,  40,  984, TS,
SH, 06, 2023010506,   , MIWU, 0, 188S, 1233E,  35,  986, TS,
SH, 06, 2023010512,   , MIWU, 0, 189S, 1236E,  35,  987, TS,
SH, 06, 2023010518,   , MIWU, 0, 191S, 1240E,  30,  989, TD,
SH, 06, 2023010600,   , MIWU, 0, 195S, 1250E,  25,  991, TD,
SH, 06, 2023010606,   , MIWU, 0, 200S, 1260E,  25,  992, TD,
SH, 06, 2023010612,   , MIWU, 0, 204S, 1270E,  25,  992, TD,
SH, 06, 2023010618,   , MIWU, 0, 208S, 1278E,  25,  992, TD,
SH, 06, 2023010700,   , MIWU, 0, 212S, 1284E,  25,  993, TD,
SH, 06, 2023010706,   , MIWU, 0, 211S, 1290E,  20,  995, DB,
SH, 06, 2023010712,   , MIWU, 0, 210S, 1297E,  20,  995, DB,
SH, 06, 2023010718,   , MIWU, 0, 210S, 1301E,  20,  996, DB,
SH, 06, 2023010800,   , MIWU, 0, 210S, 1304E,  20,  996, DB,
SH, 06, 2023010806,   , MIWU, 0, 210S, 1307E,  15,  998, DB,
SH, 06, 2023010812,   , MIWU, 0, 211S, 1309E,  15,  999, DB,
