SH, 08, 2023011606,   , MIWU, 0, 114S,  705E,  20, 1006, DB,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Cheneso,
SH, 08, 2023011612,   , MIWU, 0, 117S,  690E,  20, 1005, DB,
SH, 08, 2023011618,   , MIWU, 0, 119S,  670E,  20, 1005, DB,
SH, 08, 2023011700,   , MIWU, 0, 122S,  648E,  25, 1003, TD,
SH, 08, 2023011706,   , MIWU, 0, 126S,  625E,  30, 1001, TD,
SH, 08, 2023011712,   , MIWU, 0, 128S,  599E,  35,  999, TS,
SH, 08, 2023011718,   , MIWU, 0, 130S,  577E,  35,  998, TS,
SH, 08, 2023011800,   , MIWU, 0, 132S,  559E,  40,  996, TS,
SH, 08, 2023011806,   , MIWU, 0, 135S,  542E,  45,  994, TS,
SH, 08, 2023011812,   , MIWU, 0, 137S,  527E,  55,  990, TS,
SH, 08, 2023011818,   , MIWU, 0, 138S,  514E,  65,  986, TY,
SH, 08, 2023011900,   , MIWU, 0, 139S,  507E,  60,  988, TS,
SH, 08, 2023011906,   , MIWU, 0, 142S,  500E,  45,  994, TS,
SH, 08, 2023011912,   , MIWU, 0, 146S,  493E,  40,  996, TS,
SH, 08, 2023011918,   , MIWU, 0, 154S,  486E,  35,  998, TS,
SH, 08, 2023012000,   , MIWU, 0, 159S,  478E,  30, 1000, TD,
SH, 08, 2023012006,   , MIWU, 0, 161S,  472E,  25, 1002, TD,
SH, 08, 2023012012,   , MIWU, 0, 163S,  466E,  20, 1004, DB,
SH, 08, 2023012018,   , MIWU, 0, 166S,  463E,  20, 1005, DB,
SH, 08, 2023012100,   , MIWU, 0, 170S,  460E,  15, 1007, DB,
SH, 08, 2023012106,   , MIWU, 0, 175S,  459E,  15, 1008, DB,
SH, 08, 2023012112,   , MIWU, 0, 182S,  457E,  15, 1008, DB,
SH, 08, 2023012118,   , MIWU, 0, 188S,  452E,  20, 1006, DB,
SH, 08, 2023012200,   , MIWU, 0, 190S,  445E,  25, 1004, TD,
SH, 08, 2023012206,   , MIWU, 0, 192S,  441E,  25, 1004, TD,
SH, 08, 2023012212,   , MIWU, 0, 195S,  440E,  25, 1004, TD,
SH, 08, 2023012218,   , MIWU, 0, 199S,  443E,  25, 1005, DB,
SH, 08, 2023012300,   , MIWU, 0, 202S,  443E,  20, 1007, DB,
SH, 08, 2023012306,   , MIWU, 0, 204S,  442E,  20, 1007, DB,
SH, 08, 2023012312,   , MIWU, 0, 204S,  439E,  20, 1006, DB,
SH, 08, 2023012318,   , MIWU, 0, 203S,  435E,  25, 1004, TD,
SH, 08, 2023012400,   , MIWU, 0, 201S,  431E,  30, 1001, TD,
SH, 08, 2023012406,   , MIWU, 0, 200S,  428E,  35,  998, TS,
SH, 08, 2023012412,   , MIWU, 0, 200S,  427E,  45,  992, TS,
SH, 08, 2023012418,   , MIWU, 0, 201S,  428E,  50,  989, TS,
SH, 08, 2023012500,   , MIWU, 0, 202S,  430E,  50,  988, TS,
SH, 08, 2023012506,   , MIWU, 0, 201S,  429E,  55,  985, TS,
SH, 08, 2023012512,   , MIWU, 0, 199S,  429E,  60,  982, TS,
SH, 08, 2023012518,   , MIWU, 0, 197S,  430E,  65,  979, TY,
SH, 08, 2023012600,   , MIWU, 0, 197S,  431E,  65,  978, TY,
SH, 08, 2023012606,   , MIWU, 0, 199S,  432E,  60,  980, TS,
SH, 08, 2023012612,   , MIWU, 0, 202S,  430E,  55,  982, TS,
SH, 08, 2023012618,   , MIWU, 0, 206S,  424E,  50,  984, TS,
SH, 08, 2023012700,   , MIWU, 0, 210S,  421E,  40,  988, TS,
SH, 08, 2023012706,   , MIWU, 0, 218S,  420E,  40,  987, TS,
SH, 08, 2023012712,   , MIWU, 0, 226S,  418E,  50,  981, TS,
SH, 08, 2023012718,   , MIWU, 0, 232S,  416E,  65,  972, TY,
SH, 08, 2023012800,   , MIWU, 0, 241S,  414E,  85,  954, TY,
SH, 08, 2023012802, 15, MIWU, 0, 243S,  414E,  85,  953, TY,
SH, 08, 2023012806,   , MIWU, 0, 248S,  415E,  80,  955, TY,
SH, 08, 2023012812,   , MIWU, 0, 258S,  418E,  75,  957, TY,
SH, 08, 2023012818,   , MIWU, 0, 268S,  423E,  65,  961, TY, 
SH, 08, 2023012900,   , MIWU, 0, 278S,  436E,  55,  965, TS,
SH, 08, 2023012906,   , MIWU, 0, 290S,  452E,  50,  967, TS,
SH, 08, 2023012912,   , MIWU, 0, 304S,  473E,  50,  967, TS,
SH, 08, 2023012918,   , MIWU, 0, 317S,  495E,  50,  968, TS,
SH, 08, 2023013000,   , MIWU, 0, 326S,  517E,  45,  970, TS,
SH, 08, 2023013006,   , MIWU, 0, 334S,  545E,  45,  971, EX,
SH, 08, 2023013012,   , MIWU, 0, 351S,  570E,  45,  970, EX,
SH, 08, 2023013018,   , MIWU, 0, 377S,  598E,  50,  967, EX,
