SH, 01, 2022072618,   , MIWU, 0,  64S,  914E,  20, 1004, DB,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, One-S,
SH, 01, 2022072700,   , MIWU, 0,  70S,  915E,  20, 1003, DB,
SH, 01, 2022072706,   , MIWU, 0,  77S,  917E,  20, 1003, DB,
SH, 01, 2022072712,   , MIWU, 0,  83S,  924E,  30,  999, TD,
SH, 01, 2022072718,   , MIWU, 0,  89S,  930E,  30,  998, TD,
SH, 01, 2022072800,   , MIWU, 0,  96S,  937E,  35,  996, TS,
SH, 01, 2022072806,   , MIWU, 0, 100S,  944E,  35,  996, TS,
SH, 01, 2022072812,   , MIWU, 0, 102S,  948E,  35,  995, TS,
SH, 01, 2022072818,   , MIWU, 0, 105S,  949E,  40,  993, TS,
SH, 01, 2022072900,   , MIWU, 0, 110S,  947E,  40,  993, TS,
SH, 01, 2022072906,   , MIWU, 0, 116S,  945E,  40,  992, TS,
SH, 01, 2022072912,   , MIWU, 0, 123S,  943E,  40,  992, TS,
SH, 01, 2022072918,   , MIWU, 0, 129S,  940E,  45,  990, TS,
SH, 01, 2022073000,   , MIWU, 0, 134S,  936E,  45,  990, TS,
SH, 01, 2022073006,   , MIWU, 0, 138S,  932E,  45,  990, TS,
SH, 01, 2022073012,   , MIWU, 0, 141S,  928E,  45,  989, TS,
SH, 01, 2022073018,   , MIWU, 0, 142S,  925E,  45,  989, TS,
SH, 01, 2022073100,   , MIWU, 0, 140S,  922E,  40,  991, TS,
SH, 01, 2022073106,   , MIWU, 0, 138S,  919E,  35,  993, TS,
SH, 01, 2022073112,   , MIWU, 0, 137S,  914E,  35,  994, TS,
SH, 01, 2022073118,   , MIWU, 0, 135S,  909E,  30,  996, TD,
SH, 01, 2022080100,   , MIWU, 0, 133S,  903E,  30,  996, TD,
SH, 01, 2022080106,   , MIWU, 0, 131S,  896E,  25,  998, TD,
SH, 01, 2022080112,   , MIWU, 0, 129S,  889E,  25,  998, TD,
SH, 01, 2022080118,   , MIWU, 0, 125S,  881E,  20, 1000, DB,
SH, 01, 2022080200,   , MIWU, 0, 122S,  871E,  20, 1000, DB,
SH, 01, 2022080206,   , MIWU, 0, 121S,  860E,  20, 1001, DB,
SH, 01, 2022080212,   , MIWU, 0, 120S,  848E,  15, 1003, DB,
SH, 01, 2022080218,   , MIWU, 0, 118S,  836E,  15, 1003, DB,
SH, 01, 2022080300,   , MIWU, 0, 115S,  824E,  15, 1003, DB,
SH, 01, 2022080306,   , MIWU, 0, 112S,  810E,  15, 1004, DB,
SH, 01, 2022080312,   , MIWU, 0, 107S,  796E,  15, 1004, DB,
