WP, 02, 2020060918, , MIWU, 0, 110N, 1268E,  20, 1004, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Nuri,
WP, 02, 2020061000, , MIWU, 0, 115N, 1262E,  20, 1004, DB,
WP, 02, 2020061006, , MIWU, 0, 120N, 1257E,  20, 1003, DB,
WP, 02, 2020061012, , MIWU, 0, 126N, 1250E,  20, 1003, DB,
WP, 02, 2020061018, , MIWU, 0, 131N, 1245E,  25, 1001, TD,
WP, 02, 2020061100, , MIWU, 0, 138N, 1238E,  25, 1000, TD,
WP, 02, 2020061106, , MIWU, 0, 147N, 1230E,  25, 1000, TD,
WP, 02, 2020061112, , MIWU, 0, 153N, 1219E,  30,  998, TD,
WP, 02, 2020061118, , MIWU, 0, 159N, 1207E,  30,  996, TD,
WP, 02, 2020061200, , MIWU, 0, 163N, 1196E,  35,  994, TS,
WP, 02, 2020061206, , MIWU, 0, 166N, 1184E,  40,  992, TS,
WP, 02, 2020061212, , MIWU, 0, 170N, 1175E,  40,  991, TS,
WP, 02, 2020061218, , MIWU, 0, 177N, 1164E,  40,  991, TS,
WP, 02, 2020061300, , MIWU, 0, 185N, 1156E,  40,  991, TS,
WP, 02, 2020061306, , MIWU, 0, 194N, 1149E,  40,  992, TS,
WP, 02, 2020061312, , MIWU, 0, 201N, 1140E,  40,  992, TS,
WP, 02, 2020061318, , MIWU, 0, 208N, 1130E,  40,  992, TS,
WP, 02, 2020061400, , MIWU, 0, 216N, 1122E,  30,  998, TD,
WP, 02, 2020061406, , MIWU, 0, 223N, 1114E,  15, 1004, DB,
WP, 02, 2020061412, , MIWU, 0, 230N, 1105E,  15, 1005, DB,
