WP, 18, 2020101018, , MIWU, 0, 169N, 1202E,  15, 1008, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Nangka,
WP, 18, 2020101100, , MIWU, 0, 170N, 1197E,  15, 1007, DB,
WP, 18, 2020101106, , MIWU, 0, 172N, 1192E,  20, 1004, DB,
WP, 18, 2020101112, , MIWU, 0, 174N, 1187E,  25, 1001, TD,
WP, 18, 2020101118, , MIWU, 0, 176N, 1181E,  30,  998, TD,
WP, 18, 2020101200, , MIWU, 0, 179N, 1170E,  35,  996, TS,
WP, 18, 2020101206, , MIWU, 0, 182N, 1157E,  40,  994, TS,
WP, 18, 2020101212, , MIWU, 0, 184N, 1145E,  40,  993, TS,
WP, 18, 2020101218, , MIWU, 0, 185N, 1135E,  45,  991, TS,
WP, 18, 2020101300, , MIWU, 0, 186N, 1123E,  45,  990, TS,
WP, 18, 2020101306, , MIWU, 0, 188N, 1112E,  50,  988, TS
WP, 18, 2020101312, , MIWU, 0, 192N, 1100E,  50,  988, TS
WP, 18, 2020101318, , MIWU, 0, 197N, 1087E,  50,  989, TS
WP, 18, 2020101400, , MIWU, 0, 199N, 1076E,  45,  991, TS
WP, 18, 2020101406, , MIWU, 0, 201N, 1065E,  40,  993, TS
WP, 18, 2020101412, , MIWU, 0, 203N, 1053E,  30,  997, TD
WP, 18, 2020101418, , MIWU, 0, 206N, 1040E,  20, 1001, DB,
WP, 18, 2020101500, , MIWU, 0, 208N, 1028E,  15, 1003, DB,
WP, 18, 2020101506, , MIWU, 0, 210N, 1017E,  15, 1004, DB,
WP, 18, 2020101512, , MIWU, 0, 213N, 1008E,  15, 1004, DB,
WP, 18, 2020101518, , MIWU, 0, 215N, 1000E,  10, 1006, DB,
