WP, 12, 2022082700, , MIWU, 0, 231N, 1513E,  20, 1011, DB,  0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Hinnamnor,
WP, 12, 2022082706, , MIWU, 0, 232N, 1511E,  20, 1011, DB,
WP, 12, 2022082712, , MIWU, 0, 236N, 1507E,  30, 1007, TD,
WP, 12, 2022082718, , MIWU, 0, 242N, 1504E,  35, 1005, TS,
WP, 12, 2022082800, , MIWU, 0, 249N, 1500E,  45,  999, TS,
WP, 12, 2022082806, , MIWU, 0, 258N, 1492E,  55,  995, TS,
WP, 12, 2022082812, , MIWU, 0, 267N, 1480E,  70,  984, TY,
WP, 12, 2022082818, , MIWU, 0, 272N, 1467E,  80,  976, TY,
WP, 12, 2022082900, , MIWU, 0, 274N, 1450E,  90,  968, TY,
WP, 12, 2022082906, , MIWU, 0, 274N, 1433E, 100,  960, TY,
WP, 12, 2022082912, , MIWU, 0, 273N, 1413E, 125,  935, TY,
WP, 12, 2022082915, , MIWU, 0, 272N, 1401E, 140,  920, ST,
WP, 12, 2022082918, , MIWU, 0, 270N, 1392E, 135,  924, ST,
WP, 12, 2022083000, , MIWU, 0, 267N, 1373E, 135,  926, ST,
WP, 12, 2022083006, , MIWU, 0, 266N, 1355E, 155,  910, ST,
WP, 12, 2022083009, , MIWU, 0, 265N, 1344E, 160,  906, ST,
WP, 12, 2022083012, , MIWU, 0, 264N, 1337E, 160,  907, ST,
WP, 12, 2022083018, , MIWU, 0, 262N, 1319E, 150,  911, ST,
WP, 12, 2022083100, , MIWU, 0, 259N, 1302E, 140,  919, ST,
WP, 12, 2022083106, , MIWU, 0, 254N, 1289E, 135,  923, ST,
WP, 12, 2022083112, , MIWU, 0, 247N, 1277E, 135,  925, ST,
WP, 12, 2022083118, , MIWU, 0, 237N, 1264E, 135,  925, ST,
WP, 12, 2022083121, , MIWU, 0, 231N, 1260E, 155,  905, ST,
WP, 12, 2022090100, , MIWU, 0, 225N, 1258E, 150,  908, ST,
WP, 12, 2022090106, , MIWU, 0, 218N, 1255E, 135,  917, ST,
WP, 12, 2022090112, , MIWU, 0, 214N, 1254E, 120,  926, TY,
WP, 12, 2022090118, , MIWU, 0, 215N, 1253E, 110,  934, TY,
WP, 12, 2022090200, , MIWU, 0, 217N, 1252E,  75,  957, TY,
WP, 12, 2022090206, , MIWU, 0, 219N, 1250E,  65,  963, TY,
WP, 12, 2022090212, , MIWU, 0, 220N, 1247E,  70,  961, TY,
WP, 12, 2022090218, , MIWU, 0, 224N, 1246E,  75,  959, TY,
WP, 12, 2022090300, , MIWU, 0, 231N, 1246E,  80,  956, TY,
WP, 12, 2022090306, , MIWU, 0, 238N, 1247E,  80,  955, TY,
WP, 12, 2022090312, , MIWU, 0, 244N, 1247E,  85,  952, TY,
WP, 12, 2022090318, , MIWU, 0, 252N, 1245E,  95,  946, TY,
WP, 12, 2022090400, , MIWU, 0, 260N, 1245E, 110,  937, TY,
WP, 12, 2022090406, , MIWU, 0, 270N, 1247E, 115,  934, TY,
WP, 12, 2022090412, , MIWU, 0, 278N, 1246E, 120,  931, TY,
WP, 12, 2022090418, , MIWU, 0, 288N, 1247E, 115,  933, TY,
WP, 12, 2022090500, , MIWU, 0, 299N, 1249E, 110,  935, TY,
WP, 12, 2022090506, , MIWU, 0, 312N, 1255E, 105,  938, TY,
WP, 12, 2022090512, , MIWU, 0, 324N, 1266E,  95,  946, TY,
WP, 12, 2022090518, , MIWU, 0, 342N, 1280E,  90,  950, TY,
WP, 12, 2022090521, , MIWU, 0, 352N, 1293E,  85,  954, TY,
WP, 12, 2022090600, , MIWU, 0, 364N, 1305E,  80,  958, TY,
WP, 12, 2022090606, , MIWU, 0, 400N, 1342E,  70,  966, TY,
WP, 12, 2022090612, , MIWU, 0, 442N, 1372E,  60,  974, EX,
WP, 12, 2022090618, , MIWU, 0, 477N, 1388E,  45,  984, EX,
WP, 12, 2022090700, , MIWU, 0, 513N, 1383E,  30,  993, EX,
WP, 12, 2022090706, , MIWU, 0, 530N, 1380E,  20,  999, EX,
